customer_index,cross_replication_avg_wait,smoothed_avg_wait
4368,8.219657,7.931432
4369,7.728743,7.852886
4370,6.22419,7.759349
4371,7.38085,7.749724
4372,7.621093,7.735538
4373,8.104906,7.704529
4374,7.594738,7.6463
4375,7.664655,7.609529
4376,7.093789,7.555295
4377,7.139122,7.562672
4378,6.637494,7.56104
4379,6.087439,7.531271
4380,5.598811,7.490243
4381,5.30145,7.406047
4382,5.251116,7.323913
4383,4.831578,7.196688
4384,4.835384,7.058539
4385,4.292142,6.890917
4386,5.068536,6.780126
4387,5.533436,6.683649
4388,5.758036,6.640797
4389,5.555279,6.560192
4390,6.559665,6.487575
4391,7.505741,6.464704
4392,7.779165,6.454681
4393,7.500455,6.425912
4394,8.640512,6.462383
4395,7.498944,6.513373
4396,6.737719,6.487648
4397,5.990682,6.422432
4398,5.82683,6.331309
4399,5.100871,6.231554
4400,5.636731,6.150437
4401,6.643552,6.132428
4402,6.780229,6.118072
4403,7.369442,6.14735
4404,8.022913,6.224769
4405,7.776507,6.311877
4406,8.675557,6.446841
4407,9.168244,6.603526
4408,7.428951,6.707421
4409,7.464924,6.812602
4410,6.425501,6.897937
4411,7.012486,6.975695
4412,7.067756,7.037068
4413,6.875398,7.081762
4414,6.740699,7.129179
4415,6.453866,7.124947
4416,8.306044,7.156959
4417,6.983296,7.125124
4418,7.352691,7.119214
4419,7.822389,7.086489
4420,7.827836,7.099645
4421,8.099598,7.15412
4422,9.126585,7.279556
4423,8.324724,7.379472
4424,7.488303,7.474969
4425,7.726104,7.558544
4426,7.814485,7.605381
4427,7.37854,7.629314
4428,6.948829,7.612489
4429,5.931129,7.528818
4430,5.714307,7.44633
4431,5.631209,7.324556
4432,4.800965,7.149865
4433,4.287935,7.024224
4434,4.741656,6.915293
4435,4.465628,6.836898
4436,5.150987,6.762438
4437,4.880771,6.674959
4438,5.189918,6.60754
4439,4.843447,6.53165
4440,3.80169,6.425563
4441,3.342299,6.227013
4442,2.799863,6.059676
4443,2.704842,5.873762
4444,4.159272,5.727237
4445,4.799096,5.606087
4446,5.309817,5.494496
4447,5.600107,5.353437
4448,5.024358,5.221422
4449,5.345433,5.135708
4450,5.95777,5.064974
4451,7.345789,5.046226
4452,8.245139,5.08089
4453,7.83809,5.116461
4454,6.769875,5.150011
4455,6.898952,5.197396
4456,6.924672,5.249135
4457,7.136281,5.342548
4458,6.749202,5.440998
4459,5.895386,5.487147
4460,5.58462,5.531907
4461,6.306394,5.578123
4462,6.189674,5.630479
4463,7.168437,5.70962
4464,6.419319,5.772655
4465,7.28199,5.911867
4466,9.228691,6.147323
4467,9.314192,6.407896
4468,8.938175,6.657229
4469,8.586614,6.834323
4470,8.929835,6.999553
4471,9.322046,7.160042
4472,9.32706,7.30912
4473,9.796437,7.500003
4474,10.045985,7.688025
4475,8.934585,7.807098
4476,8.198235,7.841195
4477,7.779175,7.822557
4478,7.913875,7.825588
4479,7.945357,7.872608
4480,7.982429,7.915947
4481,8.267594,7.969664
4482,8.594412,8.027989
4483,8.774068,8.108983
4484,9.317979,8.245887
4485,9.850658,8.416529
4486,10.332265,8.577563
4487,10.783021,8.761297
4488,11.23817,8.924087
4489,11.851686,9.141381
4490,11.89518,9.325909
4491,12.820398,9.469577
4492,12.562187,9.599497
4493,13.088566,9.765513
4494,12.33215,9.915334
4495,12.465675,10.056768
4496,11.981208,10.163134
4497,12.335919,10.283489
4498,11.518207,10.352359
4499,10.904556,10.386702
4500,11.297061,10.481201
4501,10.860447,10.58769
4502,11.551666,10.738589
4503,12.75486,10.932229
4504,12.598075,11.118337
4505,11.038181,11.240568
4506,11.590923,11.373501
4507,12.317363,11.522419
4508,11.717493,11.640156
4509,11.576868,11.730511
4510,12.461313,11.834938
4511,13.281415,11.952904
4512,12.204972,12.009782
4513,11.318899,12.013011
4514,11.834589,12.012327
4515,11.708699,12.004868
4516,11.38793,11.947569
4517,11.296125,11.896926
4518,11.784852,11.844778
4519,12.498971,11.851451
4520,12.640958,11.858462
4521,12.685542,11.886635
4522,11.856417,11.867455
4523,12.005848,11.886961
4524,12.15425,11.936949
4525,10.942978,11.922785
4526,10.828972,11.921526
4527,10.39221,11.875148
4528,9.474121,11.743919
4529,9.143572,11.605738
4530,8.920614,11.521036
4531,8.792957,11.409117
4532,9.138308,11.281955
4533,8.09847,11.137194
4534,8.786439,11.025577
4535,8.344504,10.860904
4536,8.270027,10.660449
4537,7.438197,10.469778
4538,6.712448,10.28552
4539,7.700735,10.120166
4540,7.182658,9.939124
4541,7.468393,9.782343
4542,8.231818,9.65977
4543,6.976122,9.467421
4544,7.673673,9.274409
4545,7.005713,9.048999
4546,7.896235,8.857427
4547,7.403134,8.679296
4548,7.189794,8.486654
4549,6.930275,8.277695
4550,7.170405,8.126792
4551,7.536975,7.995112
4552,6.989318,7.858996
4553,6.055296,7.722243
4554,5.737846,7.586014
4555,6.285814,7.480622
4556,5.235542,7.338325
4557,6.05873,7.215142
4558,4.890946,7.086841
4559,4.519693,6.916172
4560,4.847036,6.776273
4561,4.249165,6.615438
4562,4.683116,6.505235
4563,4.525858,6.417772
4564,3.470509,6.248562
4565,3.821004,6.114096
4566,4.327608,5.988465
4567,5.154387,5.865368
4568,4.230348,5.755537
4569,4.852375,5.642685
4570,4.516329,5.543109
4571,3.935943,5.384698
4572,4.903802,5.284724
4573,4.753683,5.18728
4574,4.507561,5.090372
4575,5.041233,5.005205
4576,4.941671,4.901393
4577,5.147944,4.827738
4578,6.263069,4.836048
4579,6.247865,4.856449
4580,6.632836,4.87033
4581,7.024991,4.941908
4582,6.474017,4.95852
4583,6.801869,5.034956
4584,6.185379,5.101584
4585,6.98219,5.18699
4586,7.736757,5.326494
4587,7.724679,5.448156
4588,9.27351,5.638062
4589,9.798607,5.891186
4590,10.932751,6.175656
4591,10.143416,6.408288
4592,9.451579,6.580176
4593,9.378866,6.786117
4594,8.983033,6.951343
4595,9.520967,7.151529
4596,9.148906,7.360047
4597,8.909084,7.520259
4598,8.760632,7.680536
4599,9.3243,7.873206
4600,9.188028,8.039078
4601,7.996061,8.161253
4602,8.197315,8.283228
4603,8.753022,8.382826
4604,8.268617,8.463656
4605,8.39198,8.534022
4606,7.634029,8.558384
4607,8.953873,8.657578
4608,9.370307,8.760315
4609,7.818112,8.825625
4610,7.119055,8.831099
4611,6.79708,8.793512
4612,7.922299,8.801417
4613,7.093855,8.714231
4614,4.948643,8.520232
4615,4.382344,8.258216
4616,4.870819,8.047312
4617,5.338814,7.882802
4618,5.964054,7.746209
4619,7.521419,7.687745
4620,7.50498,7.607105
4621,6.994278,7.52092
4622,6.406911,7.420833
4623,6.437306,7.3279
4624,5.993142,7.194654
4625,5.851358,7.061187
4626,6.502428,7.001442
4627,6.613206,6.938077
4628,8.069567,6.910739
4629,8.686217,6.927443
4630,8.195127,6.919569
4631,8.914614,6.970792
4632,8.449428,6.950614
4633,8.249386,6.905778
4634,8.562649,6.935559
4635,9.396725,7.026666
4636,9.999997,7.154783
4637,9.171874,7.204766
4638,9.485849,7.300445
4639,9.893713,7.498248
4640,9.844909,7.716751
4641,11.304331,7.974091
4642,11.482595,8.219842
4643,10.966771,8.419951
4644,11.984716,8.598483
4645,11.160525,8.744705
4646,12.52679,8.966005
4647,12.774939,9.220726
4648,11.975429,9.442251
4649,12.965559,9.721148
4650,12.81828,9.999825
4651,12.512285,10.240219
4652,12.026957,10.456769
4653,12.051792,10.616058
4654,11.43925,10.726179
4655,10.772314,10.829267
4656,10.783175,10.904009
4657,10.391769,10.981703
4658,11.826229,11.124777
4659,11.640493,11.247891
4660,11.888452,11.34756
4661,12.102964,11.431678
4662,11.649695,11.530791
4663,11.19599,11.599197
4664,10.819889,11.636244
4665,10.306977,11.654727
4666,10.565102,11.625157
4667,11.515538,11.626475
4668,10.999165,11.627771
4669,10.807363,11.580677
4670,10.259575,11.544639
4671,10.747245,11.473457
4672,9.714003,11.35102
4673,9.52395,11.25296
4674,9.84723,11.128227
4675,9.239232,10.985065
4676,9.720819,10.873407
4677,10.169725,10.799117
4678,9.59999,10.701045
4679,9.832582,10.636779
4680,10.258916,10.616243
4681,9.783883,10.576271
4682,10.234649,10.569986
4683,9.587778,10.480448
4684,8.950387,10.372844
4685,7.815601,10.20993
4686,7.83266,10.039118
4687,8.403393,9.909266
4688,6.652567,9.727529
4689,6.639753,9.560323
4690,6.631912,9.413321
4691,6.961603,9.269181
4692,7.315119,9.101164
4693,7.534887,8.962593
4694,8.350827,8.864331
4695,10.443512,8.871689
4696,9.822634,8.834704
4697,10.022852,8.847058
4698,8.742801,8.815812
4699,8.358219,8.756252
4700,7.602172,8.69077
4701,8.317062,8.634619
4702,9.088638,8.591376
4703,9.757849,8.59769
4704,9.77712,8.595472
4705,10.086681,8.588582
4706,9.808474,8.589566
4707,9.526524,8.561241
4708,9.414262,8.5543
4709,9.049826,8.558278
4710,8.979626,8.604839
4711,9.144056,8.657295
4712,7.754412,8.631336
4713,7.54623,8.667082
4714,6.435228,8.658901
4715,6.240413,8.643241
4716,5.459149,8.583143
4717,5.640847,8.516172
4718,5.127859,8.419891
4719,5.999285,8.325829
4720,5.02052,8.10891
4721,5.143315,7.921737
4722,5.660313,7.747235
4723,6.575608,7.660547
4724,6.673777,7.59317
4725,6.709968,7.557482
4726,5.651552,7.450861
4727,5.533237,7.308645
4728,5.930433,7.155549
4729,5.145579,6.970287
4730,4.795506,6.75864
4731,4.808907,6.558657
4732,5.264825,6.388189
4733,5.060914,6.214055
4734,5.665298,6.078674
4735,6.396733,5.975358
4736,4.777841,5.80071
4737,4.961231,5.688983
4738,5.473245,5.606063
4739,5.849892,5.58265
4740,6.210352,5.581447
4741,5.515575,5.583704
4742,5.622897,5.582986
4743,6.03853,5.619413
4744,7.043539,5.661183
4745,7.940191,5.77797
4746,7.346968,5.866116
4747,6.668859,5.906458
4748,7.271945,5.934312
4749,7.52826,5.968491
4750,6.160165,5.946499
4751,6.214794,5.969029
4752,6.33862,6.001244
4753,6.354893,6.018222
4754,6.963679,6.090946
4755,6.075977,6.142165
4756,6.050504,6.191829
4757,6.462147,6.239722
4758,7.505987,6.337525
4759,7.323056,6.403835
4760,8.094739,6.471756
4761,8.442255,6.618332
4762,8.041732,6.741552
4763,7.746645,6.832488
4764,6.976699,6.87756
4765,6.433507,6.886487
4766,6.628483,6.931003
4767,6.378121,6.961212
4768,5.397336,6.935564
4769,5.495535,6.873644
4770,4.561726,6.738505
4771,5.236735,6.654096
4772,4.613773,6.571893
4773,4.068219,6.443744
4774,2.252404,6.232709
4775,2.933373,6.103638
4776,2.078791,5.938198
4777,1.287097,5.736137
4778,2.272185,5.572828
4779,2.494755,5.394071
4780,2.529804,5.252224
4781,2.712489,5.118704
4782,2.9151,4.976822
4783,2.835013,4.789983
4784,2.483377,4.596396
4785,2.385152,4.368012
4786,1.749195,4.10029
4787,2.472341,3.877514
4788,2.469149,3.666414
4789,2.865596,3.50197
4790,2.541342,3.346284
4791,2.657169,3.187431
4792,3.86906,3.087069
4793,3.815243,3.023785
4794,3.595551,2.947786
4795,3.85764,2.919622
4796,4.502481,2.890252
4797,4.188686,2.873248
4798,3.889613,2.866104
4799,4.330206,2.949216
4800,5.832554,3.065184
4801,5.371739,3.196901
4802,4.588061,3.32894
4803,4.711001,3.426493
4804,4.52084,3.507536
4805,4.554094,3.588508
4806,4.536949,3.661486
4807,4.9934,3.744618
4808,6.548407,3.893154
4809,5.907711,4.030127
4810,5.342606,4.148425
4811,5.589889,4.302053
4812,7.493887,4.502915
4813,8.0391,4.725713
4814,7.696436,4.918947
4815,6.95025,5.095303
4816,5.169074,5.195779
4817,5.321972,5.253896
4818,5.506518,5.321547
4819,5.169384,5.3845
4820,5.800303,5.462206
4821,5.665417,5.508724
4822,5.118985,5.545936
4823,6.000143,5.630357
4824,6.918382,5.733884
4825,6.782841,5.771896
4826,6.462938,5.815543
4827,7.287563,5.923524
4828,6.742879,6.004799
4829,8.301438,6.156023
4830,9.17195,6.340737
4831,8.468372,6.497994
4832,9.458039,6.676579
4833,9.920899,6.811479
4834,9.75545,6.965388
4835,10.575535,7.174706
4836,10.829737,7.3843
4837,10.464943,7.503142
4838,9.849738,7.575567
4839,9.844045,7.661472
4840,9.726212,7.77251
4841,8.951953,7.923825
4842,8.920254,8.067757
4843,9.338544,8.221038
4844,9.072161,8.377149
4845,9.344686,8.518924
4846,8.937169,8.649794
4847,8.046431,8.766892
4848,7.595238,8.830696
4849,7.860335,8.868374
4850,8.80756,8.949363
4851,9.167386,9.057541
4852,7.7993,9.07801
4853,7.770873,9.11913
4854,7.266454,9.077731
4855,7.033972,8.992211
4856,7.699634,8.961462
4857,8.696355,8.930995
4858,9.584097,8.917523
4859,10.502635,8.94741
4860,10.997589,8.964292
4861,10.638992,8.956662
4862,11.879386,9.01324
4863,11.807647,9.091556
4864,11.505439,9.158012
4865,11.339687,9.222551
4866,11.226696,9.313541
4867,11.388468,9.412269
4868,11.037281,9.480219
4869,11.220682,9.56616
4870,11.09164,9.636038
4871,10.476278,9.697602
4872,8.589773,9.719336
4873,8.693233,9.763256
4874,8.938803,9.806394
4875,7.815966,9.766731
4876,7.371143,9.694881
4877,8.071625,9.705774
4878,7.437376,9.692434
4879,7.263843,9.69233
4880,8.194995,9.73877
4881,8.123255,9.755715
4882,7.495769,9.707692
4883,7.574822,9.627321
4884,7.562603,9.50972
4885,7.360051,9.364218
4886,8.357436,9.272956
4887,7.584634,9.101166
4888,7.862044,8.943342
4889,8.101026,8.807165
4890,7.288117,8.645102
4891,7.585233,8.499444
4892,8.934027,8.401266
4893,8.902121,8.31586
4894,9.106819,8.231305
4895,8.031251,8.10889
4896,10.293879,8.101594
4897,9.934246,8.155373
4898,10.097019,8.211524
4899,10.315398,8.266588
4900,10.135258,8.35936
4901,10.047395,8.46641
4902,11.049519,8.585525
4903,9.913668,8.684577
4904,9.477653,8.77313
4905,9.794432,8.837107
4906,9.466569,8.89084
4907,9.794423,8.982786
4908,9.981137,9.079038
4909,9.984486,9.175914
4910,10.335612,9.294936
4911,10.266081,9.371282
4912,9.672783,9.454808
4913,9.252337,9.51042
4914,9.361858,9.560853
4915,7.745671,9.579155
4916,8.704471,9.623925
4917,8.691451,9.614221
4918,8.112619,9.582641
4919,8.118882,9.543124
4920,8.348439,9.555811
4921,8.746427,9.493913
4922,9.64122,9.482192
4923,9.473776,9.457263
4924,9.710441,9.433064
4925,7.538966,9.329213
4926,7.358199,9.221645
4927,6.19856,9.027606
4928,6.689676,8.898647
4929,5.897944,8.755458
4930,6.391035,8.619322
4931,6.008754,8.48101
4932,6.405978,8.345472
4933,6.644133,8.211992
4934,5.385654,8.028039
4935,4.666368,7.801269
4936,4.495842,7.570459
4937,6.244872,7.433343
4938,6.907164,7.339536
4939,6.560863,7.227496
4940,6.546763,7.17954
4941,6.496135,7.091206
4942,5.794632,6.975334
4943,4.945005,6.848629
4944,5.405001,6.740074
4945,6.024133,6.647102
4946,5.241942,6.506922
4947,3.694423,6.26905
4948,4.134313,6.055472
4949,3.619199,5.811822
4950,4.348014,5.684184
4951,4.588593,5.5734
4952,4.157058,5.49174
4953,3.953222,5.382282
4954,3.287604,5.277868
4955,3.585634,5.165652
4956,3.383382,5.060637
4957,3.892407,4.960094
4958,3.735139,4.843735
4959,3.863205,4.782837
4960,4.027065,4.757264
4961,4.549093,4.759395
4962,4.228959,4.678758
4963,4.637725,4.58798
4964,4.925427,4.522563
4965,4.020565,4.421515
4966,4.128204,4.326798
4967,4.265532,4.265634
4968,4.943322,4.265566
4969,5.437876,4.266882
4970,4.203118,4.194041
4971,3.508131,4.124688
4972,4.480642,4.156137
4973,4.191283,4.158416
4974,4.172517,4.180549
4975,4.27703,4.177709
4976,4.674075,4.181129
4977,4.167981,4.181566
4978,3.417061,4.160119
4979,3.205316,4.156828
4980,3.628791,4.158554
4981,5.097172,4.227105
4982,4.433067,4.248732
4983,3.575001,4.242326
4984,2.774346,4.198772
4985,3.307659,4.169996
4986,3.920517,4.144853
4987,4.474675,4.154681
4988,3.295477,4.100991
4989,2.176325,3.991027
4990,1.621496,3.895065
4991,2.214991,3.818536
4992,2.851767,3.761985
4993,2.20427,3.652423
4994,2.654598,3.541092
4995,2.277306,3.46406
4996,1.558639,3.38608
4997,1.980823,3.286087
4998,3.210062,3.246838
4999,3.769209,3.230706
5000,4.055328,3.221838
